,price_aprox_usd,surface_total_in_m2,rooms,price_usd_per_m2,barrio
1803,155000.0,45.0,1.0,3444.444444444445,PALERMO
1804,160000.0,40.0,1.0,4000.0,PALERMO
1806,410000.0,103.0,4.0,3980.582524271845,PALERMO
1807,517000.0,136.0,4.0,3801.470588235294,PALERMO
1808,395000.0,122.0,4.0,3237.7049180327867,PALERMO
1809,270000.0,100.0,2.0,2700.0,PALERMO
1811,220000.0,81.0,3.0,2716.049382716049,PALERMO
1812,215000.0,64.0,2.0,3359.375,PALERMO
1813,197000.0,60.0,3.0,3283.333333333333,PALERMO
1814,138000.0,38.0,1.0,3631.578947368421,PALERMO
1815,340000.0,122.0,3.0,2786.88524590164,PALERMO
1816,329000.0,81.0,3.0,4061.728395061728,PALERMO
1820,105000.0,39.0,1.0,2692.3076923076924,PALERMO
1821,204900.0,64.0,3.0,3201.5625,PALERMO
1822,195000.0,67.0,3.0,2910.4477611940297,PALERMO
1823,240000.0,55.0,3.0,4363.636363636364,PALERMO
1832,134900.0,45.0,1.0,2997.777777777778,PALERMO
1833,490000.0,145.0,4.0,3379.310344827586,PALERMO
1834,110000.0,44.0,2.0,2500.0,PALERMO
1835,275000.0,86.0,3.0,3197.674418604651,PALERMO
1836,469000.0,97.0,3.0,4835.051546391753,PALERMO
1837,569000.0,186.0,3.0,3059.1397849462364,PALERMO
1839,525000.0,110.0,4.0,4772.727272727273,PALERMO
1840,340000.0,127.0,4.0,2677.165354330709,PALERMO
1841,340000.0,127.0,4.0,2677.165354330709,PALERMO
1843,160000.0,63.0,2.0,2539.68253968254,PALERMO
1844,220000.0,85.0,3.0,2588.2352941176478,PALERMO
1845,420000.0,81.0,2.0,5185.185185185185,PALERMO
1849,157000.0,67.0,2.0,2343.283582089552,PALERMO
1851,240000.0,45.0,2.0,5333.333333333333,PALERMO
1859,270000.0,73.0,2.0,3698.630136986301,PALERMO
1860,114352.0,41.0,1.0,2789.073170731708,PALERMO
1861,155819.0,55.0,2.0,2833.072727272727,PALERMO
1862,319000.0,105.0,3.0,3038.095238095238,PALERMO
1863,500000.0,147.0,4.0,3401.3605442176868,PALERMO
1864,230000.0,76.0,3.0,3026.315789473684,PALERMO
1867,124403.0,44.0,1.0,2827.340909090909,PALERMO
1868,150873.0,52.0,2.0,2901.4038461538457,PALERMO
1869,147915.0,57.0,1.0,2595.0,PALERMO
1870,295000.0,147.0,5.0,2006.8027210884356,PALERMO
1871,172650.0,71.0,2.0,2431.6901408450703,PALERMO
1872,152748.0,48.0,2.0,3182.25,PALERMO
1875,445000.0,84.0,3.0,5297.619047619048,PALERMO
1876,490000.0,162.0,4.0,3024.691358024692,PALERMO
1878,310000.0,74.0,3.0,4189.189189189189,PALERMO
1879,179607.0,54.0,2.0,3326.055555555556,PALERMO
1880,185000.0,65.0,2.0,2846.1538461538457,PALERMO
1881,196406.0,63.0,2.0,3117.555555555556,PALERMO
1883,192092.0,65.0,2.0,2955.2615384615387,PALERMO
